Date	Site	Keyword	Market	Location	Device	Google	Google Base Rank	Yahoo	Bing	Google URL	Yahoo URL	Bing URL	Advertiser Competition	Global Monthly Searches	Regional Monthly Searches	CPC	Tags
2016-02-11	STAT	daily keyword tracking	US-en		desktop	15	15			getstat.com/take-the-tour/			0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-12	STAT	daily keyword tracking	US-en		desktop	16	16			getstat.com/take-the-tour/			0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-13	STAT	daily keyword tracking	US-en		desktop	14	14			getstat.com/take-the-tour/			0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-14	STAT	daily keyword tracking	US-en		desktop	11	11			getstat.com/take-the-tour/			0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-15	STAT	daily keyword tracking	US-en		desktop	11	11			getstat.com/take-the-tour/			0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-01	STAT	daily rank tracker	GB-en		desktop	40	40			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-02	STAT	daily rank tracker	GB-en		desktop	39	39			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-03	STAT	daily rank tracker	GB-en		desktop	39	39			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-04	STAT	daily rank tracker	GB-en		desktop	41	41			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-05	STAT	daily rank tracker	GB-en		desktop	41	41			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-06	STAT	daily rank tracker	GB-en		desktop	42	42			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-07	STAT	daily rank tracker	GB-en		desktop	41	41			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-08	STAT	daily rank tracker	GB-en		desktop	40	40			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-09	STAT	daily rank tracker	GB-en		desktop	40	40			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-10	STAT	daily rank tracker	GB-en		desktop	40	40			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-11	STAT	daily rank tracker	GB-en		desktop	38	38			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-12	STAT	daily rank tracker	GB-en		desktop	37	37			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-13	STAT	daily rank tracker	GB-en		desktop	40	40			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-14	STAT	daily rank tracker	GB-en		desktop	40	40			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-15	STAT	daily rank tracker	GB-en		desktop	39	39			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-01	STAT	daily rank tracker	GB-en		smartphone	38	38			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	getstat / take the tour
2016-02-02	STAT	daily rank tracker	GB-en		smartphone	39	39			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	getstat / take the tour
2016-02-03	STAT	daily rank tracker	GB-en		smartphone	40	40			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	getstat / take the tour
2016-02-04	STAT	daily rank tracker	GB-en		smartphone	41	41			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	getstat / take the tour
2016-02-05	STAT	daily rank tracker	GB-en		smartphone	41	41			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	getstat / take the tour
2016-02-06	STAT	daily rank tracker	GB-en		smartphone	42	42			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	getstat / take the tour
2016-02-07	STAT	daily rank tracker	GB-en		smartphone	42	42			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	getstat / take the tour
2016-02-08	STAT	daily rank tracker	GB-en		smartphone	40	40			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	getstat / take the tour
2016-02-09	STAT	daily rank tracker	GB-en		smartphone	39	39			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	getstat / take the tour
2016-02-10	STAT	daily rank tracker	GB-en		smartphone	38	38			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	getstat / take the tour
2016-02-11	STAT	daily rank tracker	GB-en		smartphone	35	35			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	getstat / take the tour
2016-02-12	STAT	daily rank tracker	GB-en		smartphone	37	37			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	getstat / take the tour
2016-02-13	STAT	daily rank tracker	GB-en		smartphone	39	39			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	getstat / take the tour
2016-02-14	STAT	daily rank tracker	GB-en		smartphone	39	39			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	getstat / take the tour
2016-02-15	STAT	daily rank tracker	GB-en		smartphone	37	37			getstat.com/take-the-tour/unlimited-daily-tracking/			0	50	10	0.00	getstat / take the tour
2016-02-01	STAT	daily rank tracker	US-en		desktop	32	32			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-02	STAT	daily rank tracker	US-en		desktop	31	31			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-03	STAT	daily rank tracker	US-en		desktop	32	32			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-04	STAT	daily rank tracker	US-en		desktop	33	33			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-05	STAT	daily rank tracker	US-en		desktop	33	33			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-06	STAT	daily rank tracker	US-en		desktop	34	34			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-07	STAT	daily rank tracker	US-en		desktop	41	41			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-08	STAT	daily rank tracker	US-en		desktop	41	41			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-09	STAT	daily rank tracker	US-en		desktop	41	41			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-10	STAT	daily rank tracker	US-en		desktop	42	42			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-11	STAT	daily rank tracker	US-en		desktop	40	40			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-12	STAT	daily rank tracker	US-en		desktop	42	42			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-13	STAT	daily rank tracker	US-en		desktop	43	43			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-14	STAT	daily rank tracker	US-en		desktop	43	43			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-15	STAT	daily rank tracker	US-en		desktop	41	41			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-01	STAT	daily rank tracker	US-en		smartphone	32	32			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	getstat / take the tour
2016-02-02	STAT	daily rank tracker	US-en		smartphone	31	31			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	getstat / take the tour
2016-02-03	STAT	daily rank tracker	US-en		smartphone	31	31			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	getstat / take the tour
2016-02-04	STAT	daily rank tracker	US-en		smartphone	32	32			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	getstat / take the tour
2016-02-05	STAT	daily rank tracker	US-en		smartphone	33	33			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	getstat / take the tour
2016-02-06	STAT	daily rank tracker	US-en		smartphone	32	32			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	getstat / take the tour
2016-02-07	STAT	daily rank tracker	US-en		smartphone	39	39			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	getstat / take the tour
2016-02-08	STAT	daily rank tracker	US-en		smartphone	40	40			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	getstat / take the tour
2016-02-09	STAT	daily rank tracker	US-en		smartphone	39	39			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	getstat / take the tour
2016-02-10	STAT	daily rank tracker	US-en		smartphone	40	40			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	getstat / take the tour
2016-02-11	STAT	daily rank tracker	US-en		smartphone	39	39			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	getstat / take the tour
2016-02-12	STAT	daily rank tracker	US-en		smartphone	42	42			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	getstat / take the tour
2016-02-13	STAT	daily rank tracker	US-en		smartphone	43	43			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	getstat / take the tour
2016-02-14	STAT	daily rank tracker	US-en		smartphone	43	43			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	getstat / take the tour
2016-02-15	STAT	daily rank tracker	US-en		smartphone	41	41			getstat.com/take-the-tour/unlimited-daily-tracking/			0.05	50	40	0.00	getstat / take the tour
2016-02-01	STAT	daily rank tracking	GB-en		desktop	30	30			getstat.com/take-the-tour/unlimited-daily-tracking/			0.27	50	10	5.65	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-02	STAT	daily rank tracking	GB-en		desktop	31	31			getstat.com/take-the-tour/unlimited-daily-tracking/			0.27	50	10	5.65	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-03	STAT	daily rank tracking	GB-en		desktop	29	29			getstat.com/take-the-tour/unlimited-daily-tracking/			0.27	50	10	5.65	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-04	STAT	daily rank tracking	GB-en		desktop	29	29			getstat.com/take-the-tour/unlimited-daily-tracking/			0.27	50	10	5.65	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-05	STAT	daily rank tracking	GB-en		desktop	29	29	8	8	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0.27	50	10	5.65	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-06	STAT	daily rank tracking	GB-en		desktop	29	29	21	21	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.27	50	10	5.65	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-07	STAT	daily rank tracking	GB-en		desktop	29	29	20	20	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.27	50	10	5.65	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-08	STAT	daily rank tracking	GB-en		desktop	28	28			getstat.com/take-the-tour/unlimited-daily-tracking/			0.27	50	10	5.65	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-09	STAT	daily rank tracking	GB-en		desktop	33	33			getstat.com/take-the-tour/unlimited-daily-tracking/			0.27	50	10	5.65	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-10	STAT	daily rank tracking	GB-en		desktop	33	33	20	20	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.27	50	10	5.65	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-11	STAT	daily rank tracking	GB-en		desktop	35	35	21	21	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.27	50	10	5.65	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-12	STAT	daily rank tracking	GB-en		desktop	31	31	21	21	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.27	50	10	5.65	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-13	STAT	daily rank tracking	GB-en		desktop	35	35			getstat.com/take-the-tour/unlimited-daily-tracking/			0.27	50	10	5.65	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-14	STAT	daily rank tracking	GB-en		desktop	30	30			getstat.com/take-the-tour/unlimited-daily-tracking/			0.27	50	10	5.65	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-15	STAT	daily rank tracking	GB-en		desktop	25	25			getstat.com/take-the-tour/unlimited-daily-tracking/			0.27	50	10	5.65	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-01	STAT	daily rank tracking	GB-en		smartphone	29	29	35	35	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.27	50	10	5.65	getstat / take the tour
2016-02-02	STAT	daily rank tracking	GB-en		smartphone	29	29	24	24	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.27	50	10	5.65	getstat / take the tour
2016-02-03	STAT	daily rank tracking	GB-en		smartphone	29	29			getstat.com/take-the-tour/unlimited-daily-tracking/			0.27	50	10	5.65	getstat / take the tour
2016-02-04	STAT	daily rank tracking	GB-en		smartphone	29	29	25	25	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.27	50	10	5.65	getstat / take the tour
2016-02-05	STAT	daily rank tracking	GB-en		smartphone	26	26	22	22	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.27	50	10	5.65	getstat / take the tour
2016-02-06	STAT	daily rank tracking	GB-en		smartphone	30	30			getstat.com/take-the-tour/unlimited-daily-tracking/			0.27	50	10	5.65	getstat / take the tour
2016-02-07	STAT	daily rank tracking	GB-en		smartphone	29	29	20	20	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.27	50	10	5.65	getstat / take the tour
2016-02-08	STAT	daily rank tracking	GB-en		smartphone	29	29			getstat.com/take-the-tour/unlimited-daily-tracking/			0.27	50	10	5.65	getstat / take the tour
2016-02-09	STAT	daily rank tracking	GB-en		smartphone	30	30	20	20	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.27	50	10	5.65	getstat / take the tour
2016-02-10	STAT	daily rank tracking	GB-en		smartphone	30	30	21	21	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.27	50	10	5.65	getstat / take the tour
2016-02-11	STAT	daily rank tracking	GB-en		smartphone	26	26	21	21	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.27	50	10	5.65	getstat / take the tour
2016-02-12	STAT	daily rank tracking	GB-en		smartphone	35	35			getstat.com/take-the-tour/unlimited-daily-tracking/			0.27	50	10	5.65	getstat / take the tour
2016-02-13	STAT	daily rank tracking	GB-en		smartphone	28	28			getstat.com/take-the-tour/unlimited-daily-tracking/			0.27	50	10	5.65	getstat / take the tour
2016-02-14	STAT	daily rank tracking	GB-en		smartphone	26	26			getstat.com/take-the-tour/unlimited-daily-tracking/			0.27	50	10	5.65	getstat / take the tour
2016-02-15	STAT	daily rank tracking	GB-en		smartphone	28	28			getstat.com/take-the-tour/unlimited-daily-tracking/			0.27	50	10	5.65	getstat / take the tour
2016-02-01	STAT	daily rank tracking	US-en		desktop	37	37	28	28	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.07	50	30	2.41	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-02	STAT	daily rank tracking	US-en		desktop	38	38	28	28	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.07	50	30	2.41	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-03	STAT	daily rank tracking	US-en		desktop	37	37	27	27	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.07	50	30	2.41	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-04	STAT	daily rank tracking	US-en		desktop	26	26			getstat.com/rank-tracking-for-local-web-search-now-readily-available-in-every-city-on-earth/			0.07	50	30	2.41	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-05	STAT	daily rank tracking	US-en		desktop	28	28			getstat.com/take-the-tour/unlimited-daily-tracking/			0.07	50	30	2.41	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-06	STAT	daily rank tracking	US-en		desktop	38	38	25	25	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.07	50	30	2.41	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-07	STAT	daily rank tracking	US-en		desktop	39	39			getstat.com/take-the-tour/unlimited-daily-tracking/			0.07	50	30	2.41	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-08	STAT	daily rank tracking	US-en		desktop	25	25	50	50	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.07	50	30	2.41	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-09	STAT	daily rank tracking	US-en		desktop	25	25			getstat.com/rank-tracking-for-local-web-search-now-readily-available-in-every-city-on-earth/			0.07	50	30	2.41	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-10	STAT	daily rank tracking	US-en		desktop	38	38			getstat.com/take-the-tour/unlimited-daily-tracking/			0.07	50	30	2.41	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-11	STAT	daily rank tracking	US-en		desktop	35	35	24	24	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.07	50	30	2.41	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-12	STAT	daily rank tracking	US-en		desktop	38	38			getstat.com/take-the-tour/unlimited-daily-tracking/			0.07	50	30	2.41	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-13	STAT	daily rank tracking	US-en		desktop	39	39			getstat.com/take-the-tour/unlimited-daily-tracking/			0.07	50	30	2.41	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-14	STAT	daily rank tracking	US-en		desktop	39	39			getstat.com/take-the-tour/unlimited-daily-tracking/			0.07	50	30	2.41	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-15	STAT	daily rank tracking	US-en		desktop	38	38			getstat.com/take-the-tour/unlimited-daily-tracking/			0.07	50	30	2.41	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-01	STAT	daily rank tracking	US-en		smartphone	37	37			getstat.com/take-the-tour/unlimited-daily-tracking/			0.07	50	30	2.41	getstat / take the tour
2016-02-02	STAT	daily rank tracking	US-en		smartphone	37	37	28	28	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.07	50	30	2.41	getstat / take the tour
2016-02-03	STAT	daily rank tracking	US-en		smartphone	37	37			getstat.com/take-the-tour/unlimited-daily-tracking/			0.07	50	30	2.41	getstat / take the tour
2016-02-04	STAT	daily rank tracking	US-en		smartphone	31	31			getstat.com/take-the-tour/unlimited-daily-tracking/			0.07	50	30	2.41	getstat / take the tour
2016-02-05	STAT	daily rank tracking	US-en		smartphone	27	27			getstat.com/take-the-tour/unlimited-daily-tracking/			0.07	50	30	2.41	getstat / take the tour
2016-02-06	STAT	daily rank tracking	US-en		smartphone	32	32			getstat.com/take-the-tour/unlimited-daily-tracking/			0.07	50	30	2.41	getstat / take the tour
2016-02-07	STAT	daily rank tracking	US-en		smartphone	36	36	28	28	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.07	50	30	2.41	getstat / take the tour
2016-02-08	STAT	daily rank tracking	US-en		smartphone	37	37			getstat.com/take-the-tour/unlimited-daily-tracking/			0.07	50	30	2.41	getstat / take the tour
2016-02-09	STAT	daily rank tracking	US-en		smartphone	40	40			getstat.com/take-the-tour/unlimited-daily-tracking/			0.07	50	30	2.41	getstat / take the tour
2016-02-10	STAT	daily rank tracking	US-en		smartphone	38	38	24	24	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.07	50	30	2.41	getstat / take the tour
2016-02-11	STAT	daily rank tracking	US-en		smartphone	31	31	24	24	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.07	50	30	2.41	getstat / take the tour
2016-02-12	STAT	daily rank tracking	US-en		smartphone	34	34	24	24	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/	getstat.com/	0.07	50	30	2.41	getstat / take the tour
2016-02-13	STAT	daily rank tracking	US-en		smartphone	39	39			getstat.com/take-the-tour/unlimited-daily-tracking/			0.07	50	30	2.41	getstat / take the tour
2016-02-14	STAT	daily rank tracking	US-en		smartphone	35	35			getstat.com/take-the-tour/unlimited-daily-tracking/			0.07	50	30	2.41	getstat / take the tour
2016-02-15	STAT	daily rank tracking	US-en		smartphone	33	33			getstat.com/take-the-tour/unlimited-daily-tracking/			0.07	50	30	2.41	getstat / take the tour
2016-02-01	STAT	daily rank tracking software	GB-en		desktop	54	54	38	38	getstat.com/take-the-tour/	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-02	STAT	daily rank tracking software	GB-en		desktop	40	40	42	42	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-03	STAT	daily rank tracking software	GB-en		desktop	40	40	40	40	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-04	STAT	daily rank tracking software	GB-en		desktop	40	40			getstat.com/our-clients/retailers-marketplaces/			0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-05	STAT	daily rank tracking software	GB-en		desktop	41	41	39	39	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-06	STAT	daily rank tracking software	GB-en		desktop	43	43	39	39	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-07	STAT	daily rank tracking software	GB-en		desktop	41	41	48	48	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-08	STAT	daily rank tracking software	GB-en		desktop	52	52	41	41	getstat.com/take-the-tour/	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-09	STAT	daily rank tracking software	GB-en		desktop	57	57	41	41	getstat.com/take-the-tour/	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-10	STAT	daily rank tracking software	GB-en		desktop	42	42	41	41	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-11	STAT	daily rank tracking software	GB-en		desktop	39	39	38	38	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-12	STAT	daily rank tracking software	GB-en		desktop	39	39	38	38	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-13	STAT	daily rank tracking software	GB-en		desktop	44	44	38	38	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-14	STAT	daily rank tracking software	GB-en		desktop	42	42	33	33	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
